Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
128,NO,Mon Sep 02 13:44:24 EDT 2019,APassClient.java,1567446264688,73042038,0,(F)18(D)5(F)1,0.0,20.833333333333336,0.0,79.16666666666666,0.0,0.0,3.285780783658717E-4,0.0,6.845376632622327E-5,2.6012431203964844E-4,0.0,0.0,0.0,114.0,[1567452466428 13  http://www.cs.unc.edu/~dewan/524/current/index.html, 1567449702989 15 COMP 524 (17 unread) https://piazza.com/class/jvohx4nsdo7723, 1567449777247 2 COMP 524 (54 unread) https://piazza.com/class/jvohx4nsdo7723?cid=69, 1567449703233 2 COMP 524 (54 unread) https://piazza.com/class/jvohx4nsdo7723?cid=71, 1567449702556 1  https://piazza.com/class?cid=k02nmjfsla21cm&nid=jvohx4nsdo7723&token=psftdGZbrjv]
129,NO,Tue Sep 03 10:02:08 EDT 2019,package-info.java,1567519328197,-75251707,-75251707,(F)3(I)2(F)4(I)1(N)9(I)1(N)3,0.17391304347826086,0.0,52.17391304347826,30.434782608695656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
130,NO,Mon Sep 02 13:08:00 EDT 2019,APassModel.java,1567444080080,76722843,0,(N)11(F)2(I)1(F)4(I)1(F)2,0.09523809523809523,0.0,52.38095238095239,38.095238095238095,0.0,0.0,2.73715492296864E-4,1.4337478167930973E-4,0.0,1.0427256849404343E-4,0.0,0.0,2.6068142123510858E-5,139.0,[1567452466428 13  http://www.cs.unc.edu/~dewan/524/current/index.html, 1567449702989 15 COMP 524 (17 unread) https://piazza.com/class/jvohx4nsdo7723, 1567444749620 12 avitkus/Java-lisp-interpreter: A reduced Java implementation of a lisp interpreter https://github.com/avitkus/Java-lisp-interpreter, 1567444669732 2 avitkus/ASM-method-tracer: Instruments java programs to print method calls, arguments, and return values at runtime. https://github.com/avitkus/ASM-method-tracer.git, 1567444678958 3 avitkus/ASM-method-tracer: Instruments java programs to print method calls, arguments, and return values at runtime. https://github.com/avitkus/ASM-method-tracer, 1567449777247 2 COMP 524 (54 unread) https://piazza.com/class/jvohx4nsdo7723?cid=69, 1567444501536 2 Assignment-1.docx - Google Docs https://docs.google.com/document/d/1W4gu6QnGK2fV3nndMiAdvJKJ31mh-eh0/edit?disco=AAAADcCpd70&usp_dm=false&ts=5d6d4afe, 1567444502527 1 Assignment-1.docx - Google Docs https://docs.google.com/document/d/1W4gu6QnGK2fV3nndMiAdvJKJ31mh-eh0/edit?usp_dm=false&ts=5d6d4afe, 1567444502531 1 Assignment-1.docx - Google Docs https://docs.google.com/document/d/1W4gu6QnGK2fV3nndMiAdvJKJ31mh-eh0/edit?ts=5d6d4afe, 1567444679333 2 ASM-method-tracer/.project at master · avitkus/ASM-method-tracer https://github.com/avitkus/ASM-method-tracer/blob/master/.project, 1567444718915 1 COMP 524 (39 unread) https://piazza.com/class/jvohx4nsdo7723?cid=66, 1567444749996 2 Java-lisp-interpreter/.project at master · avitkus/Java-lisp-interpreter https://github.com/avitkus/Java-lisp-interpreter/blob/master/.project, 1567444781645 1 Assignment-1.docx - Google Docs https://docs.google.com/document/d/1W4gu6QnGK2fV3nndMiAdvJKJ31mh-eh0/edit?ts=5d6d4afe#heading=h.75wux5qudifi, 1567444782121 1 Assignment-1.docx - Google Docs https://docs.google.com/document/d/1W4gu6QnGK2fV3nndMiAdvJKJ31mh-eh0/edit?ts=5d6d4afe#, 1567445583183 1  https://piazza.com/class?cid=k02mpw6n7pk7ak&nid=jvohx4nsdo7723&token=psftdGZbrjv, 1567445583852 1 COMP 524 (55 unread) https://piazza.com/class/jvohx4nsdo7723?cid=70, 1567449703233 2 COMP 524 (54 unread) https://piazza.com/class/jvohx4nsdo7723?cid=71, 1567449702556 1  https://piazza.com/class?cid=k02nmjfsla21cm&nid=jvohx4nsdo7723&token=psftdGZbrjv, 1567519771769 1 CyVerse Discovery Environment - Google Docs https://docs.google.com/document/d/1YRfnEQEoy1G_vTORCiSeJ28d16xYy2WRP_QlG0pSzY0/edit?usp=sharing, 1567519772280 2 CyVerse Discovery Environment - Google Docs https://docs.google.com/document/u/1/d/1YRfnEQEoy1G_vTORCiSeJ28d16xYy2WRP_QlG0pSzY0/edit?usp=sharing, 1567519775396 52 CyVerse Discovery Environment - Google Docs https://docs.google.com/document/d/1YRfnEQEoy1G_vTORCiSeJ28d16xYy2WRP_QlG0pSzY0/edit]
,NO,Mon Sep 02 13:08:00 EDT 2019,APassModel.java, 1567444080080
131,NO,Tue Sep 03 10:26:55 EDT 2019,APassClientModel.java,1567520815755,109673,0,(I)4(F)2(I)14,0.9,0.0,0.0,10.0,0.0,0.0,0.1834862385321101,0.0,0.0,0.01834862385321101,0.0,0.0,0.1651376146788991,0.0,[]
132,YES,Tue Sep 03 10:28:46 EDT 2019,APassClientModel.java,1567520926294,62095,0,(I)7(R)1(I)1(R)1(I)2(R)1(I)9,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.3548387096774194,0.0,0.0,0.0,0.0,0.04838709677419355,0.3064516129032258,0.0,[]
133,YES,Tue Sep 03 10:29:48 EDT 2019,APassClientModel.java,1567520988844,8123,8123,(I)7(N)5(I)4(R)1(I)1(R)1(I)2(R)1(I)1(N)2,0.6,0.0,28.000000000000004,0.0,0.0,0.0,3.125,0.875,0.0,0.0,0.0,0.375,1.875,0.0,[]
134,YES,Tue Sep 03 10:29:59 EDT 2019,APassClientModel.java,1567520999937,61430,0,(I)16(R)1(I)8,0.96,0.0,0.0,0.0,0.0,0.0,0.4098360655737705,0.0,0.0,0.0,0.0,0.01639344262295082,0.39344262295081966,0.0,[]
135,YES,Tue Sep 03 10:31:01 EDT 2019,APassClientModel.java,1567521061845,25826,0,(R)1(I)15(R)1(I)7,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.08,0.88,0.0,[]
,YES,Tue Sep 03 10:31:01 EDT 2019,APassClientModel.java, 1567521061845
